vae,vas,pve,pvs,gee,ges,rqe,rqs,rle,rls,cce
-0.9683549,0.13984485,-0.10491098,0.21260111,-0.79957896,0.19888514,-0.70697397,0.2579441,-0.5976332,0.19321372,-0.73777264
0.05206023,0.13027458,0.6065389,0.24424958,-0.5805427,0.19524653,-0.2380615,0.14834641,-0.26226926,0.1384631,-0.6969745
-1.5124291,0.16609375,-0.5653579,0.28284657,-0.1633678,0.1864186,-0.39204884,0.18147802,-0.55304384,0.17554979,-0.3952655
-0.7318422,0.120300755,-0.46618837,0.23612024,-0.7148116,0.19453998,-0.6738675,0.16885518,-0.58795303,0.13945939,-0.3575767
-0.8924485,0.23376355,-1.7555509,0.38143334,-1.7310278,0.2604384,-1.749775,0.42183673,-1.802051,0.3109055,-1.5365185
0.0034056273,0.15669113,-0.512546,0.31601527,-0.55494565,0.19886394,-0.6388838,0.21673806,-0.90361935,0.17661195,-0.8957848
-1.8510025,0.12956676,-1.8234369,0.22422254,-1.60659,0.17838,-1.623675,0.16876379,-1.1238642,0.15285955,-1.4394976
1.0902586,0.16427144,1.283979,0.22028312,0.9623892,0.23788676,1.3352429,0.25986603,1.0465842,0.17783545,0.5756798
-0.46180832,0.12830488,0.80349666,0.2930076,0.51552695,0.2442658,-1.0718353,0.17879707,0.21909793,0.1649804,0.9373095
0.2253906,0.1277699,0.2304792,0.26161137,-0.76621836,0.20414348,-0.39016974,0.16351356,-0.18240155,0.16219014,-0.42621174
-0.74968654,0.12621541,-0.91657424,0.24132012,-0.69655925,0.20405847,-0.6487584,0.17994444,-0.6507924,0.15016966,-0.7075247
-1.5772828,0.26145712,0.4492506,0.4748072,-1.1496797,0.18761756,-1.3765537,0.36023185,-1.4873911,0.2727648,-1.0214934
1.0562445,0.1514497,0.53786546,0.21673635,0.9160943,0.22180973,1.0280412,0.24215724,0.88000757,0.17485511,0.77825034
0.42898637,0.20880984,-0.09102808,0.3739123,-0.04258483,0.17390372,-0.18443471,0.29752678,-0.344958,0.19082685,-0.36150515
0.008335303,0.13961864,0.12559573,0.27811614,-0.5430092,0.16646975,-0.7414144,0.1464676,-0.6337444,0.14531533,-0.5346353
-1.2173169,0.122787535,-0.9508419,0.24424958,0.5149244,0.22176439,0.7164914,0.20339584,0.3464524,0.15109968,0.20999117
-0.78992397,0.23538262,0.34523448,0.45390606,-0.1428416,0.33154643,-0.31657276,0.36769044,-0.40562382,0.26267537,-0.48681667
1.2260484,0.38760576,1.1697853,0.5567685,-0.68204474,0.5668243,-0.29700854,0.8915332,-0.20215346,0.7031033,-0.31616628
0.022180889,0.12763944,-0.38768846,0.21523696,-0.47188827,0.21425478,-0.0038575865,0.19859307,-0.9150099,0.15261081,-0.56458807
0.74492663,0.17995043,0.028430205,0.2930076,-0.3062591,0.29364914,-0.3687498,0.26409078,-0.3231445,0.19051257,0.041316897
-0.4748749,0.112037525,0.07740977,0.23852235,1.0022177,0.20561273,0.5471346,0.17759877,0.40263152,0.13676336,0.022571575
1.6944095,0.1413842,1.1704787,0.21172263,1.977334,0.22180973,1.8114272,0.22006781,2.0133774,0.1634519,2.2327077
-0.44449008,0.1533759,-0.7245123,0.2860417,-0.37617972,0.17829293,-0.23784289,0.19772603,-0.87450415,0.16005893,-0.95484823
-2.106588,0.13699584,-0.8767513,0.22619511,-1.6375486,0.18991399,-2.0421393,0.17901544,-1.5258605,0.16357212,-1.3147975
0.4632896,0.24761932,0.27777648,0.2518363,-0.1605202,0.33104292,0.94435674,0.365418,0.58075243,0.21177483,0.035833023
-0.98821956,0.13391145,-0.168963,0.2710602,-1.491011,0.19875011,-0.9730684,0.16051356,-0.833384,0.1586201,-0.97575754
-0.6933998,0.12605898,-2.4063058,0.21594997,-0.5971048,0.20086792,-0.5963685,0.18058577,-0.7190017,0.1571467,-0.7773085
0.9667065,0.23855478,1.1198562,0.29725292,0.7922209,0.33029532,0.28756046,0.2902066,0.720964,0.21928528,0.69293404
0.14708242,0.12970765,-0.85566247,0.19816442,0.19547507,0.20895863,0.07075752,0.19138496,-0.39760995,0.1549752,-0.45691404
0.99747145,0.22807327,0.78736407,0.3081053,0.59326893,0.36133158,0.71949774,0.28523645,0.70121974,0.28571403,0.7056018
-1.5325066,0.13358398,-0.4294638,0.24531512,-0.5302032,0.27694258,-0.97747445,0.21482933,-1.0772371,0.14608341,-1.0503693
-1.7967952,0.13005826,-0.5208747,0.24747567,-1.0642203,0.22944029,-1.0301218,0.20985746,-1.2371056,0.14987299,-1.3300419
1.1205260200000002,0.58107672,1.0308184974999999,0.7183376862499999,-0.99323344,0.6155359,-0.9203545,0.56339204,-0.7891338,0.72381175,-0.43061766
0.049504522,0.13380617,-0.04929375,0.25491926,-0.6119333,0.2075281,-0.103003,0.16196883,-0.32768047,0.13170192,-0.6251505
1.6129555,0.13702391,1.2306881,0.23852235,1.9249836,0.21432865,1.892242,0.21836512,1.9180366,0.14254119,2.1680365
0.02947429,0.13080241,-0.4342825,0.25491926,-0.082355045,0.21658923,-0.6786183,0.20559482,-0.5100291,0.14964294,-0.61994225
-1.4969678,0.11388191,0.14840788,0.2435471,-0.24868004,0.19445172,-0.6319194,0.15910573,-0.5813049,0.14070277,-0.6225433
0.6533095,0.1459511,-1.201318,0.24199788,1.3365808,0.2223759,1.3111944,0.23215929,1.0053227,0.14817204,0.79770833
-1.0980746,0.123214364,-0.38044903,0.21814875,-0.91997707,0.21256377,-1.0262282,0.2200982,-1.0260773,0.18306525,-1.4280535
-1.7212502,0.11653931,-0.5005537,0.2392498,0.15492985,0.20749466,-0.23336342,0.19724673,-0.59739774,0.15312923,-0.59923464
0.96415204,0.15153936,0.7746384,0.23575321,0.1742516,0.22128032,-0.059173293,0.23700368,0.37869784,0.18062101,0.82485795
0.55490214,0.14624518,0.27650443,0.22021282,0.2567648,0.2555041,0.023187116,0.2375446,-0.111858994,0.1828766,-0.369345
1.2381058,0.13155152,0.55494153,0.21966553,1.3730747,0.21056087,1.1241741,0.22564568,1.4369324,0.15071708,1.4719695
1.517765,0.12172429,0.8684149,0.21172263,1.7791051,0.20896402,1.6193736,0.22006781,1.8357879,0.15968367,2.2323072
-0.070341714,0.12876344,-0.42550468,0.2511619,-0.26053643,0.2025788,-0.46818373,0.18522133,-0.72832197,0.14899361,-0.033246532
-1.3519413,0.13500087,-1.3861449,0.28320315,-1.0747851,0.19002037,-1.1061468,0.18603976,-1.1821741,0.15158942,-1.0428323
0.3870664,0.12594786,-0.7648019,0.21172263,0.06893447,0.20137176,-0.24082094,0.19072802,-0.009627157,0.15864709,-0.26685536
0.37843913,0.12347935,0.9781043,0.22680736,0.24075463,0.21878032,0.15597898,0.2255636,0.30407232,0.15944222,0.32149577
1.4729922,0.20353645,1.6202925,0.3392844,1.9568117,0.2180528,1.5055732,0.24947403,1.8591597,0.22066496,2.1946142
-1.9329215,0.18087861,-0.7195995,0.34964156,-0.817662,0.30462041,-1.5084411,0.23574468,-0.8179931,0.29554766,-0.048502833
-1.4348265,0.12668815,-1.3437432,0.24747567,-1.5765895,0.18635361,-1.1072514,0.17567733,-1.2992972,0.1530258,-1.4007776
1.3384855,0.12172429,0.42818582,0.21172263,1.2717876,0.20896402,1.2422814,0.22006781,1.3486378,0.15968367,1.4404461
-0.36770982,0.12970765,-1.493914,0.19816442,0.2285231,0.2089103,0.288755,0.17965333,-0.2129001,0.15494633,-0.13550125
0.6372013,0.26642427,1.1327027,0.33286983,0.5047073,0.265136,-0.050482985,0.20304108,1.1104107,0.26905873,0.21868663
1.1641921,0.2559116,1.2838993,0.29294446,-0.47840995,0.40302613,-0.37612176,0.3745633,0.72077304,0.3672721,0.67436856
0.8496482,0.13160716,0.8913848,0.22433582,1.1469353,0.21005656,1.1808262,0.21382864,1.0439398,0.1548143,0.71529406
1.0878196,0.16309798,0.7439978,0.2860417,0.45492664,0.17829293,0.6500614,0.19772603,0.6704362,0.16005893,0.38151363
-1.8341359,0.12447109,-2.337218,0.21616668,-1.5300843,0.17432651,-1.4766101,0.17295398,-1.2716439,0.1678811,-1.5460546
-0.97836643,0.12720725,1.2125465,0.22917284,1.0523015,0.20715906,0.7412803,0.21185412,0.9521707,0.15615875,1.1036708
-1.5495722,0.26145712,-2.1167488,0.4748072,-1.6624231,0.18761756,-1.641465,0.3586605,-1.4161203,0.32034823,-0.68063486
1.4244851,0.20805575,1.4568216,0.3739123,1.7570806,0.16825922,1.557659,0.27709433,1.9315519,0.1942361,1.9869758
-0.51428837,0.14267045,-0.13292938,0.2701239,0.007818559,0.18147737,0.07822634,0.16209094,0.29918322,0.1618073,0.28093418
-0.14377806,0.18421584,-0.42826128,0.3425064,-0.5356383,0.23566958,-0.13722226,0.27341503,-0.46869668,0.16808014,-0.62319624
-0.8578514,0.1275322,-0.38698834,0.20681481,-1.1562804,0.16634594,-0.8796489,0.1687873,-1.1758606,0.14739698,-0.9924579
0.11426293,0.11165,-0.9073647,0.21966553,-0.18798654,0.20228103,0.43664232,0.19217421,-0.5819702,0.14212063,-0.40406963
1.6055855,0.13332866,1.1874647,0.21966553,1.8390478,0.21056087,1.7455051,0.22564568,1.8526818,0.15071708,2.0905833
-0.75919694,0.1537873,-0.66587085,0.29617736,-1.0516253,0.2147038,-1.1950798,0.18811108,-1.3470274,0.18583351,-1.217173
0.9544613,0.16186124,0.6538758,0.2789576,0.86973333,0.1944671,0.999591,0.18063407,0.75833076,0.15379746,0.3844905
-0.7650634,0.10773607,-1.4363297,0.22198433,-0.6812428,0.21047133,-0.38559178,0.18150114,-0.53639984,0.14720912,-0.57966435
-0.13086802,0.10889698,0.014471621,0.2435471,-0.6226138,0.1766003,-0.46234918,0.15072504,-0.48634645,0.13193719,-0.54227936
1.2003906,0.40085214,0.85172004,0.41270143,1.0911441,0.36093396,1.4146843,0.27609518,1.228445,0.35543865,1.3327895
1.1032174,0.21355502,0.7713968,0.3456684,0.7369085,0.20545983,0.5775633,0.2718975,0.77567035,0.1975755,0.7555321
0.29456586,0.13004345,-0.013513958,0.21596204,-0.6512378,0.17337804,-0.6018943,0.1732176,-0.538559,0.14987509,-0.53436154
0.52334625,0.15077898,-0.050823182,0.2604739,0.339395,0.25048754,0.5396605,0.2686111,-0.1985801,0.1755447,-0.20810138
0.18409121,0.15005973,-0.1396508,0.20764013,-0.32260382,0.22959985,-0.5134764,0.2035648,-0.52458656,0.16406885,-0.63280725
-2.1159263,0.12407463,-1.049848,0.28083846,-1.3415861,0.23059165,-2.0187364,0.17415501,-1.2752669,0.17804044,-0.41158438
0.73584896,0.23482366,1.1839739,0.25285798,0.6356369,0.35751906,-0.07243711,0.27075687,0.77760017,0.24262021,0.32909596
-0.6288702,0.13286464,-0.049683165,0.21260111,-0.16450952,0.2211467,-0.078002,0.23179777,0.02394276,0.19509381,-0.27435336
-0.20420228,0.12631962,-1.0665462,0.21053849,-0.69108534,0.17234476,-0.7598636,0.17101169,-0.5774001,0.1521179,-0.65086657
1.1150861,0.110376775,0.3717337,0.2336128,1.2675246,0.22790752,1.2355574,0.23154943,1.2891281,0.16004433,1.310407
1.5190855,0.11129932,0.9500113,0.22972222,1.8812675,0.23261674,1.796388,0.23348199,1.8479816,0.15461487,2.268327
-0.20608437,0.11033273,-0.0026861692,0.22986214,-0.512557,0.18706118,-0.7127492,0.17424653,-0.24080732,0.13374743,-0.47725353
-0.46582857,0.15696171,-0.26141852,0.30092695,-0.19508626,0.1841526,-0.07819341,0.22274236,-0.0490108,0.1860604,-0.2400593
-0.28423178,0.120090194,-1.0902368,0.21905676,-0.7824399,0.1801341,-0.3904987,0.16536282,-0.6338951,0.14921919,-0.5271179
0.51557344,0.4574085,0.04696746,0.57573354,0.9025494,0.30231553,1.0095239,0.44084185,0.9570836,0.3946289,0.8833664
-0.03949186,0.13705611,-0.6179638,0.26718533,-0.22972146,0.26726022,0.21558402,0.19447324,-0.2695089,0.14447251,-0.10699371
1.626358,0.13702391,1.3379769,0.23852235,1.8314978,0.2223759,1.6029695,0.21836512,1.8641781,0.14413863,2.1426325
-1.9414911,0.11657705,0.80888116,0.26359117,-1.1303717,0.2400774,-1.0922211,0.22101687,-0.82348037,0.17440276,-0.97506166
-0.14957763,0.113063045,-1.8323458,0.24153912,-0.3002781,0.20001903,0.08828172,0.18504071,-0.3677776,0.1435817,-0.33701253
-0.098295785,0.15310733,-0.8701266,0.2701239,0.34696308,0.18147737,0.4539634,0.16209094,-0.007557075,0.1618073,-0.20643283
-1.6721387,0.1348485,-1.5717723,0.22863907,-1.4264945,0.17721575,-0.99073243,0.17453907,-1.5029762,0.151006,-1.4597859
0.90567255,0.15826069,0.9363841,0.2701239,0.9194666,0.18332644,1.1090285,0.15902583,0.85774106,0.15409993,0.480226
-0.16117735,0.15801121,-0.8510083,0.2976781,-0.18028764,0.2080994,0.020573849,0.19412303,-0.19275261,0.16280152,-0.5542224
0.1603171,0.14475122,0.21945527,0.21239938,0.2928859,0.2743045,0.17506427,0.2241973,0.014262914,0.1583888,-0.07514936
0.68133146,0.12657513,0.30768394,0.20779568,0.5122615,0.21062733,0.10648875,0.20701694,-0.15382336,0.17579682,-0.18322034
0.96428466,0.16499291,0.5957566,0.29205847,0.20942755,0.1892828,0.62316406,0.19016927,0.52686656,0.18557575,0.51654583
1.5002669,0.15927099,1.4194847,0.20956327,1.6854216,0.21868967,1.7189797,0.24996771,1.7507766,0.18872936,2.0917804
1.0253737,0.1256334,0.9761155,0.2049565,1.0405197,0.20091909,0.98288333,0.20282501,1.0129263,0.1543672,0.5871251
-0.11989437,0.21250087,0.12496803,0.39620548,-1.1507535,0.28207695,-0.77044266,0.35689184,-0.76544434,0.25405762,-0.9456425
-0.34627035,0.18023558,-1.399242,0.31338027,-0.67345625,0.20120774,-0.5225968,0.21808119,-1.083695,0.15192951,-0.94341403
-0.009073544,0.122639515,-0.30355993,0.20779568,-0.6311487,0.20354852,-0.12369994,0.17471746,-0.49813563,0.15625611,-0.95689446
1.5370477,0.13919927,1.1136308,0.23852235,1.8207825,0.21432865,1.8048376,0.21836512,1.8125734,0.14254119,2.081398
0.8544181,0.3388224,0.7881848,0.42519823,1.0586277,0.41016325,0.90768874,0.31995824,1.1433179,0.34772584,0.83826005
0.7196826,0.18288201,0.600149,0.28588563,0.33385685,0.28211078,0.85443246,0.3345542,0.72652864,0.20838803,0.4316186
1.0816864,0.11095833,0.9726755,0.23941578,0.89264053,0.25156966,0.8137232,0.25114915,0.8644507,0.16874814,0.31758076
-1.1779964,0.18087861,-2.2448313,0.34964156,-1.4959192,0.30462041,-1.2016068,0.23574468,-1.4840301,0.28829458,-0.874153
-0.6383037,0.21250087,-0.34944987,0.39620548,-0.96697754,0.28207695,-1.0459607,0.35689184,-1.3194612,0.25405762,-0.9153248
-0.008937163,0.13239789,-0.18669851,0.23575321,-0.88535315,0.19625537,-0.3675998,0.18610883,-0.28079057,0.16440442,-0.034534257
0.096344516,0.13790143,-0.28483114,0.24639824,-1.1958001,0.23574856,-1.0237025,0.20378082,-1.1437666,0.15726218,-0.74389297
1.5101361,0.14903152,1.2714783,0.2392498,2.017984,0.21908851,1.5729972,0.22479999,1.8918278,0.16150005,2.2339756
1.1557076,0.24345101,0.9189486,0.34964156,1.3484573,0.36093396,1.1221364,0.26457682,1.5191532,0.26889685,1.4976428
-0.46242836,0.16194156,-1.3178972,0.2860417,-1.0029436,0.17826904,-0.66617644,0.20848858,-1.1590121,0.17319527,-1.0614245
-1.8879795,0.15179525,0.25665474,0.31035107,-1.2719172,0.329142,-1.4525127,0.28494564,-0.9862807,0.20303904,-1.2123755
-1.3583379,0.11488966,0.059611708,0.24605513,0.37974483,0.21328937,-0.006240557,0.19092403,0.1199923,0.15807834,-0.07915701
-0.24308266,0.12441743,-0.4187543,0.24134798,-0.6698987,0.24582738,-0.11279101,0.21119684,-0.20178242,0.1502137,-0.6253126
-1.8484424,0.13144517,-2.2603047,0.22422254,-2.194711,0.18771379,-2.06633,0.19456361,-2.2934532,0.1634772,-1.7698016
1.1347532,0.25280815,1.0351541,0.25285798,-0.3761062,0.35751906,-0.99704546,0.27075687,-0.2599995,0.23784678,0.63102335
0.74562806,0.16309798,0.2417736,0.2860417,0.79630524,0.1788536,0.75252235,0.20848858,0.92001,0.175007,0.48918927
0.36967725,0.119328864,-0.21825533,0.20779568,-0.47374016,0.16599363,-0.20052014,0.16288146,-0.10830889,0.1540963,-0.00013918942
-0.05910497,0.13493547,-0.59044236,0.24220166,-0.7406362,0.22216424,-0.52421063,0.18352754,-0.83259594,0.15940242,-0.9381039
-0.23422043,0.13736315,1.1795912,0.24153912,2.2670116,0.21040754,1.7757404,0.19395985,1.5588434,0.1539019,2.2067204
-1.7363799,0.12759787,-2.3630846,0.20558971,-1.5567641,0.18477972,-1.445107,0.18042377,-1.1695799,0.16645195,-1.4626412
-2.1851225,0.13272978,-0.18527839,0.24747567,-0.96685266,0.29654723,-2.0149786,0.24701141,-1.3949342,0.16363926,-1.3760647
0.51918626,0.16735582,-0.3845248,0.29205847,-0.016057532,0.19184636,0.21430014,0.19016927,-0.5007236,0.18934047,-0.43516997
-0.95021325,0.15005367,0.22000623,0.2572496,-0.83598137,0.26714182,-0.30113053,0.22592346,-0.75450623,0.1824003,-1.0830679
1.1792579,0.22807327,0.61798626,0.3081053,0.7446677,0.36133158,0.76541317,0.28523645,0.84882313,0.28571403,1.1724055
-1.5524303,0.13368249,0.6470563,0.2246238,-0.18364622,0.23092446,-1.3309476,0.2200982,-0.434027,0.18766215,0.2610024
1.2283956,0.31618214,1.1697853,0.5567685,-0.68204474,0.5668243,-0.29700854,0.8915332,0.8339458,0.7084527,-0.31616628
-0.5942679,0.47640857,0.047549605,0.6418249,0.3485415,0.5411399,-0.13253112,0.46058783,-0.793225,0.6210206,0.4970834
-0.020868875,0.13062423,-0.42151043,0.25413197,-0.8748688,0.196137,-0.5896727,0.18271162,-0.4043334,0.15861315,-0.095152825
-0.10282789,0.13724567,-0.08862751,0.20011306,-0.9475128,0.21868944,-0.20534234,0.22012345,-0.6041939,0.17115854,-1.010692
0.6909353,0.124616966,0.35763547,0.2392498,-0.12667184,0.20998885,0.6433606,0.1852996,-0.057684425,0.14237703,-0.2317924
0.72210044,0.45578972,0.4863617,0.5952037,0.87271065,0.33154643,0.9871868,0.41624996,1.2309973,0.32863772,0.8615376
-1.0216697,0.13209614,0.46207708,0.22680736,0.260225,0.21946669,0.46673927,0.2255636,0.5188434,0.16141723,0.17508294
-1.0425646,0.13253489,-0.78440714,0.20729105,-1.1517832,0.18335244,-0.7331227,0.18387605,-0.9704268,0.14848812,-1.2678347
1.129211,0.15591212,1.1284163,0.24531512,0.482355,0.3126863,0.4801485,0.27260244,0.3313151,0.16783696,1.2228693
1.4959718,0.12172429,0.92111254,0.21172263,1.8463371,0.20896402,2.0454533,0.22006781,1.7900031,0.15968367,1.7844983
1.6140375,0.11129932,1.0051035,0.22972222,1.9392241,0.23261674,1.8605264,0.23348199,2.0662556,0.15461487,2.2019749
0.9523571,0.14472541,0.87394255,0.25413197,0.29150677,0.2351467,-0.017360443,0.24708104,0.47212458,0.17355552,0.8726059
-0.38608098,0.89341265,1.144099,0.7234809,-0.9890186,0.62620515,-0.9412109,0.5318991,-0.78132284,0.8277906,-0.5815785
0.63047534,0.11961116,-0.27756166,0.21172263,0.10014397,0.18833508,0.15288408,0.19072802,-0.13599017,0.154683,-0.101495706
0.39360338,0.12242096,1.0225084,0.22021282,0.39582834,0.20517683,0.60569304,0.2017704,0.38363883,0.1702808,0.74453217
1.0434494,0.24594022,1.6318088,0.28867644,1.8162501,0.4826855,1.3625245,0.49073493,1.7151062,0.49933192,1.325617
-1.4518971,0.16569999,0.30280596,0.39288157,-1.0438024,0.23249698,-1.3959554,0.236242,-1.2503107,0.209525,-0.6578849
0.375795,0.12679115,0.92957085,0.24605513,0.21163815,0.21115348,0.24108829,0.19092403,0.25210372,0.15666741,0.2697643
0.28468394,0.12828211,-0.32150754,0.20315695,0.43017378,0.23123766,0.7600275,0.19356996,0.22465202,0.14263627,0.82855755
-1.7621614,0.13969855,-3.005906,0.22490767,-2.2631598,0.22030273,-1.6190675,0.19758108,-1.7977853,0.1703628,-1.6421928
1.5055994,0.110376775,1.0340354,0.2336128,1.6523367,0.22790752,1.752571,0.23154943,1.7338305,0.16004433,2.1303449
-0.025030326,0.12594005,-0.85638154,0.21417129,-0.24266322,0.23271227,0.0025543354,0.20236664,-0.6477694,0.15048039,-0.9020775
-0.67105144,0.1533516,-0.4715362,0.28685582,-0.6688789,0.19920202,-0.34787962,0.18653642,-0.7750881,0.16168033,-0.97934157
1.3053606,0.14320247,0.9489989,0.24199788,1.4499364,0.2223759,1.5948021,0.23215929,1.7464685,0.14632298,1.5560766
-1.105341,0.12976195,0.21103783,0.21596734,-0.69183284,0.21287793,-0.47507277,0.19365883,-1.0702376,0.17121185,-1.2838033
-1.3399369,0.12863848,-2.1966283,0.21053849,-1.459648,0.2172637,-2.218066,0.22835572,-1.5084025,0.18092006,-1.5612652
0.5821533,0.10753686,-0.0253867,0.21966553,0.17120673,0.20212904,0.39866167,0.19217421,0.08444416,0.14240967,-0.1841706
-0.71601504,0.1277958,-2.4012792,0.19638619,-0.75780636,0.20302111,-0.68854094,0.18599665,-0.75093,0.15239738,-0.83896524
1.0155308,0.24535504,0.92888385,0.28274652,0.936751,0.3371836,0.34215456,0.28435487,0.9878283,0.21644174,0.96930647
0.7818131,0.16493748,0.8140214,0.27811614,0.5301805,0.18829872,0.8744899,0.16348751,0.5658779,0.16335978,0.36734083
-0.9785579,0.1314445,-0.16557555,0.25199842,-1.3642734,0.18876798,-0.8774269,0.16225947,-0.89612794,0.1451877,-1.0323097
0.9353473,0.1317008,0.5827727,0.2626911,0.20866804,0.22541942,0.4501569,0.21206912,0.35434476,0.16753988,0.45711502
0.3861335,0.2689985,-0.43754518,0.64384705,-1.1155281,0.41016325,-0.94974434,0.31995824,0.1407957,0.699001,0.18245003
0.23236535,0.20221563,-1.3904843,0.31338027,-0.20412816,0.2030091,0.024483722,0.23431627,-0.3885292,0.1623705,-0.5275937
-0.067682624,0.23376355,0.42693576,0.38143334,-1.1735204,0.2604384,-0.31407517,0.37869307,-0.22783592,0.2840455,-0.89915717
-1.8150154,0.14726374,-2.2136266,0.2856389,-2.313186,0.2436132,-1.9904385,0.20858376,-1.944448,0.23430263,-1.9164568
-0.6628094,0.17647357,0.29903856,0.30158466,-0.42514795,0.22906406,-0.058016263,0.21634105,-0.40603095,0.20720042,-0.553777
-1.678506,0.12221875,-0.058007225,0.26077685,-0.8338785,0.22888492,-0.97883016,0.16559714,-1.0023588,0.14376314,-1.1929687
-1.6596333,0.12679663,-0.60589075,0.21345171,0.30202094,0.21947493,-0.07036332,0.21157242,0.16439523,0.16795968,0.27087137
-0.8510667,0.12900753,-1.3188934,0.21454914,-0.02670583,0.22561331,0.028570814,0.19415975,-0.37299633,0.16008176,-0.32710153
0.9838739,0.1524529,0.52350783,0.2392498,0.551543,0.21908851,0.8943834,0.22479999,0.85928774,0.16150005,0.2619307
-0.8275407,0.26145712,-1.2117296,0.4748072,-1.4060513,0.18761756,-0.891484,0.38636038,-1.1523813,0.3505094,-1.1409312
1.40958,0.18660334,1.2896888,0.28284657,1.1063299,0.19735359,1.2223778,0.19807447,1.2762525,0.18001331,1.1191024
-1.4037921,0.1291885,-1.2453078,0.2511619,-1.4816451,0.20522304,-1.1092659,0.18522133,-1.3173124,0.15020138,-1.4058467
0.9345739,0.16233127,1.184026,0.24220166,0.9829688,0.26652616,0.3903497,0.2820171,0.61443955,0.18558392,1.3160679
-0.9245386,0.11801839,-0.88285404,0.2611152,-0.9258595,0.18299447,-0.7116977,0.16057438,-0.8149656,0.14084776,-0.60821795
1.0723996,0.38095725,1.1318533,0.586252,-0.584583,0.55598587,-0.6971223,0.67484075,0.8263304,0.72966194,-0.35663846
-0.013092079,0.11042767,-0.033658903,0.22801979,-0.12608963,0.20618004,0.22720557,0.19767688,-0.6368973,0.14862172,-0.349039
-0.9131097,0.19601236,-1.587168,0.39288157,-1.2652895,0.25941044,-1.0005594,0.29139608,-1.2909853,0.27153474,-1.009018
0.52386826,0.5001003,0.40125155,0.37083346,0.75733376,0.42360643,0.9040926,0.41238505,0.856927,0.39835414,0.83261555
0.057574667,0.12799896,-0.41569036,0.24531512,0.7533256,0.29577997,1.0114907,0.2302012,0.24392153,0.15248427,0.6284557
-0.15292546,0.20895292,0.3581446,0.36473665,-0.5119678,0.24081539,-0.5939888,0.22536096,-0.12588723,0.2325028,-0.106747024
-1.6442707,0.16962865,0.14101765,0.30158466,-0.354694,0.21243529,0.08075052,0.19521338,0.108946495,0.20047423,-0.16767919
-0.76043993,0.1107234,-2.0140564,0.24429454,-1.0393112,0.18672736,-0.89497167,0.15759236,-1.0610527,0.14057694,-1.0669398
-0.25132638,0.11047072,-1.2499325,0.22578736,0.39910176,0.1999172,0.4630303,0.17589283,-0.0044610784,0.14482312,0.091789804
1.382437,0.20805575,1.3434536,0.3739123,1.6703197,0.16825922,1.5127298,0.27709433,1.5010401,0.1942361,1.7089081
-0.17165223,0.10910716,-0.72131693,0.22781482,-0.043859743,0.22577323,-0.24259743,0.18371053,-0.16384937,0.15381712,-0.033657957
0.7609002,0.3388224,0.8394432,0.42519823,0.6386204,0.41016325,1.2695265,0.31995824,1.1939383,0.34772584,0.6509998
1.314802,0.20221563,1.4113357,0.31338027,1.8045317,0.2030091,1.4561435,0.23431627,1.6094189,0.1623705,1.8015454
-0.57611924,0.12605898,-1.627562,0.21594997,-0.42325786,0.21071109,-0.3612182,0.19865248,-0.7940157,0.166413,-1.0086416
-0.21893302,0.10889698,-1.1655235,0.2435471,-0.5816717,0.1766003,-0.13640082,0.15072504,-0.95396197,0.13193719,-0.911055
0.24146222,0.12816627,0.7919012,0.19638619,-0.42942604,0.2150029,-0.2776157,0.17928828,-0.33095974,0.15461245,-0.47189313
0.4962997,0.20880984,0.8543712,0.3739123,0.43165755,0.17390372,0.3607435,0.3117465,0.25141227,0.2124291,0.8087733
0.677776,0.20282012,0.18639648,0.3425064,0.0021564432,0.21671158,0.19934267,0.26255658,-0.48199913,0.17013991,0.091486886
-0.6423635,0.1164207,-1.3812323,0.23129664,-0.98878485,0.21224843,-0.80514467,0.17310494,-0.7373593,0.1426838,-0.8146429
1.3391325,0.13155152,0.40227073,0.21966553,1.5908968,0.21056087,1.63784,0.22564568,1.7294139,0.15071708,1.6654605
-0.088468514,0.120972715,-0.2176228,0.23301464,-0.09511331,0.23359017,-0.21779063,0.19667533,0.060809005,0.16388845,-0.28143877
-1.1448224,0.13678613,0.42698863,0.24132012,0.13554858,0.26435733,0.4589401,0.24261394,0.6152646,0.17227802,0.22725978
0.29740903,0.12761487,0.4141969,0.27963638,-0.7658749,0.17111251,-0.4587613,0.1644728,-0.2874344,0.16057739,-0.47920623
-0.027749272,0.11510484,-1.7287632,0.24153912,0.034502875,0.20316128,-0.11253563,0.18504071,-0.5749973,0.14900972,-0.78673923
1.0031643,0.20805575,0.5538639,0.3739123,0.83755517,0.16825922,0.53713506,0.27709433,1.0535237,0.1942361,0.3386542
0.36150983,0.15414125,0.22328685,0.23028909,-0.7447424,0.19989529,-0.86047405,0.19806811,-0.67340887,0.19099627,-0.05710451
1.4875846,0.12321743,0.85426724,0.21109025,1.8429036,0.20949604,2.0186026,0.22154431,1.7773024,0.15332817,1.9238312
1.0049106,0.23272909,0.87323606,0.29093313,-0.40032896,0.3160413,-0.8468153,0.27511337,0.33006954,0.33795777,0.26496923
0.16882463,0.15801121,0.017319396,0.2976781,-0.7049512,0.2080994,-0.23462072,0.19412303,-0.49067423,0.16280152,-0.32470638
